Date,Open,High,Low,Close,Volume,Market Cap
19-06-2020,47.55,63.74,47.40,52.18,502523037.00,901870735.00
20-06-2020,52.04,52.51,47.71,49.08,130727261.00,846527916.00
21-06-2020,49.27,57.08,48.56,51.33,170679009.00,885401628.00
22-06-2020,51.29,56.30,49.18,55.09,123558383.00,956028752.00
23-06-2020,55.08,57.59,53.00,53.56,100599184.00,925975470.00
24-06-2020,53.57,60.58,52.34,55.82,209375208.00,961230847.00
25-06-2020,55.83,57.28,53.22,53.87,132672294.00,931805435.00
26-06-2020,53.82,56.88,51.58,56.05,125748347.00,965705477.00
27-06-2020,55.93,56.89,51.11,53.96,127163039.00,930827851.00
28-06-2020,53.96,63.83,51.96,60.38,258086773.00,1041636939.00
29-06-2020,60.38,66.87,58.22,64.37,162416068.00,1111904004.00
30-06-2020,64.41,77.73,64.17,64.99,293552860.00,1120246080.00
01-07-2020,65.23,68.11,61.99,62.83,133930190.00,1085151573.00
02-07-2020,62.79,63.17,56.37,58.43,132015123.00,1015450004.00
03-07-2020,58.57,58.87,56.43,57.36,85745927.00,992173392.00
04-07-2020,57.35,61.47,56.86,58.28,122795526.00,1005193658.00
05-07-2020,58.26,58.66,47.99,51.65,283708445.00,890923267.00
06-07-2020,51.65,53.81,51.20,52.82,83698848.00,911842808.00
07-07-2020,52.81,58.39,52.55,56.41,126836209.00,969047686.00
08-07-2020,56.41,62.06,55.68,59.71,166302782.00,1029296964.00
09-07-2020,59.50,66.33,57.09,64.13,199994516.00,1103130295.00
10-07-2020,64.12,70.60,63.34,68.66,139462514.00,1183924219.00
11-07-2020,68.66,69.62,64.57,69.53,134444940.00,1198591546.00
12-07-2020,69.47,85.04,68.74,76.42,352920342.00,1318606919.00
13-07-2020,76.42,96.76,75.86,88.43,305299961.00,1524086744.00
14-07-2020,88.18,93.91,84.38,86.48,166454432.00,1489277976.00
15-07-2020,86.44,104.94,85.98,96.91,252740229.00,1675413596.00
16-07-2020,96.50,103.37,64.28,65.59,562621935.00,1130792287.00
17-07-2020,65.46,78.44,60.29,73.24,674655087.00,1267894689.00
18-07-2020,73.21,74.95,69.78,72.39,218926047.00,1248573246.00
19-07-2020,72.50,72.68,67.37,68.93,165274231.00,1188843250.00
20-07-2020,68.94,69.02,63.76,65.26,227454161.00,1127788831.00
21-07-2020,65.25,75.13,64.32,72.84,321389291.00,1259737862.00
22-07-2020,72.84,82.38,72.49,77.90,394707980.00,1342278133.00
23-07-2020,78.05,82.36,74.65,78.58,221623418.00,1350874330.00
24-07-2020,78.58,78.89,72.95,74.38,149091052.00,1284924971.00
25-07-2020,74.38,107.06,74.38,93.57,745623937.00,1613737029.00
26-07-2020,93.01,121.46,92.53,117.01,781854220.00,2016939740.00
27-07-2020,117.01,152.69,116.65,133.05,2454997303.00,2293175915.00
28-07-2020,133.46,139.16,120.47,133.63,725030607.00,2301459583.00
29-07-2020,133.75,156.81,119.19,124.07,775141120.00,2142000201.00
30-07-2020,124.07,134.49,122.43,126.12,390760910.00,2176354272.00
31-07-2020,126.12,126.27,113.25,115.26,360541024.00,1983344722.00
01-08-2020,114.85,124.55,112.31,114.39,343919418.00,1972642792.00
02-08-2020,114.64,130.87,105.80,130.57,540737347.00,2251995187.00
03-08-2020,129.78,137.03,125.07,135.49,437224522.00,2328882930.00
04-08-2020,135.30,146.36,134.92,140.49,413084715.00,2426034777.00
05-08-2020,140.42,141.67,127.87,131.24,405764769.00,2271098609.00
06-08-2020,131.24,166.86,130.64,165.26,833510633.00,2845846149.00
07-08-2020,165.02,165.02,141.42,156.50,604329410.00,2694283166.00
08-08-2020,156.35,192.78,152.04,185.58,819223424.00,3200279704.00
09-08-2020,185.43,203.02,172.62,199.96,908396587.00,3448131292.00
10-08-2020,199.96,254.45,189.51,234.50,1715316293.00,4051696799.00
11-08-2020,234.44,260.21,206.18,246.49,2722209183.00,4265230403.00
12-08-2020,246.83,292.82,231.62,281.86,2123712930.00,4850429758.00
13-08-2020,281.93,311.21,264.03,281.04,2111194739.00,4842554135.00
14-08-2020,281.35,283.50,249.45,255.21,1378851989.00,7458796985.00
15-08-2020,255.45,278.46,236.95,238.32,984770646.00,6968124977.00
16-08-2020,238.44,259.80,234.95,253.60,778138022.00,7409915680.00
17-08-2020,253.60,253.62,230.82,231.61,803254106.00,6786061820.00
18-08-2020,232.05,276.80,216.55,248.34,2268579249.00,7744333673.00
19-08-2020,248.24,259.82,212.82,217.35,1106597337.00,6807829904.00
20-08-2020,217.35,257.56,217.14,240.59,1031347929.00,7573882377.00
21-08-2020,240.69,241.57,218.33,220.57,884627178.00,6950818497.00
22-08-2020,220.69,239.39,206.60,226.35,771532377.00,7127433418.00
23-08-2020,226.35,255.02,226.20,248.92,898507370.00,7838864798.00
24-08-2020,248.16,267.55,241.58,248.18,1182660138.00,7953939640.00
25-08-2020,248.52,249.16,224.81,242.38,997483631.00,7687891973.00
26-08-2020,242.47,281.78,237.27,264.25,1644189878.00,8450122151.00
27-08-2020,264.21,284.64,243.23,254.16,1561810603.00,8247454964.00
28-08-2020,254.71,315.15,254.32,293.35,2007610366.00,9596965325.00
29-08-2020,293.55,300.21,276.95,290.23,1066649700.00,9411940677.00
30-08-2020,290.32,344.07,286.60,324.39,1624932733.00,10519415094.00
31-08-2020,323.35,357.86,302.57,351.18,1532054108.00,11344817163.00
01-09-2020,351.11,362.10,317.44,317.44,1244398156.00,10430314601.00
02-09-2020,318.04,318.20,271.18,305.06,1728443131.00,10023611382.00
03-09-2020,305.37,326.07,259.09,259.09,1939266434.00,8616831732.00
04-09-2020,258.80,281.56,234.46,259.72,1302244847.00,8750479427.00
05-09-2020,260.10,268.10,160.53,190.29,1835711254.00,6393321611.00
06-09-2020,190.46,232.64,167.60,226.18,1492456505.00,7594543729.00
07-09-2020,226.18,233.76,175.27,215.09,1255834511.00,7318562284.00
08-09-2020,215.02,215.91,176.90,182.18,746477294.00,6228538771.00
09-09-2020,182.34,275.29,175.87,266.65,3863087005.00,9289467838.00
10-09-2020,266.65,282.62,243.94,255.15,2286197173.00,8872406887.00
11-09-2020,254.97,257.45,223.49,251.84,1256751600.00,8856105077.00
12-09-2020,251.22,254.75,231.50,244.87,761842440.00,8604387851.00
13-09-2020,245.15,254.73,220.83,237.03,1125392025.00,8328547342.00
14-09-2020,237.45,259.09,227.36,239.95,1565205972.00,8743081564.00
15-09-2020,239.95,243.49,214.83,216.35,880248076.00,7905914206.00
16-09-2020,216.36,216.36,180.45,187.22,1781356084.00,6913304942.00
17-09-2020,187.22,215.90,174.45,212.79,1749946296.00,7901179881.00
18-09-2020,212.79,231.93,201.52,228.78,1729966874.00,8552414212.00
19-09-2020,229.06,239.48,218.75,222.96,792337637.00,8337847182.00
20-09-2020,223.11,223.25,200.23,211.11,678486498.00,7902900177.00
21-09-2020,211.11,222.35,183.91,204.74,1433411024.00,7703374830.00
22-09-2020,204.09,220.05,196.35,214.30,1365389937.00,8130140420.00
23-09-2020,215.39,225.31,202.41,209.30,1183156146.00,7904921950.00
24-09-2020,209.40,239.61,206.19,231.59,1401363654.00,8762685794.00
25-09-2020,232.54,240.64,214.60,235.00,1178045321.00,9034419408.00
26-09-2020,234.96,236.13,224.14,231.03,812056089.00,8950110561.00
27-09-2020,230.96,233.87,221.88,232.37,717418046.00,9098585824.00
28-09-2020,232.35,236.04,216.51,218.10,807024842.00,8622596867.00
29-09-2020,218.22,222.05,213.93,217.23,650700180.00,8694856622.00
30-09-2020,217.42,219.86,208.70,213.10,572685490.00,8639157700.00
01-10-2020,213.12,218.47,194.68,209.58,796089020.00,8559716640.00
02-10-2020,209.81,210.64,180.29,192.55,1161560457.00,7874850720.00
03-10-2020,192.64,195.73,186.77,186.77,451365903.00,7645687397.00
04-10-2020,186.46,189.76,178.09,184.48,518810882.00,7643914716.00
05-10-2020,184.71,194.65,180.95,194.32,594330241.00,8074225627.00
06-10-2020,194.14,194.14,158.10,160.21,712082382.00,6632821189.00
07-10-2020,160.18,175.43,154.33,168.08,865734130.00,7117296994.00
08-10-2020,168.68,178.23,148.51,173.33,1095083247.00,7360873032.00
09-10-2020,173.51,192.43,169.84,185.31,879600859.00,7898249826.00
10-10-2020,185.10,189.27,175.34,175.55,645187427.00,7449471295.00
11-10-2020,175.64,179.31,171.09,177.18,523178985.00,7512864069.00
12-10-2020,177.14,197.92,176.40,189.76,897352735.00,8015634057.00
13-10-2020,189.60,189.60,172.44,176.57,837356267.00,7664344796.00
14-10-2020,176.81,178.89,164.70,169.65,692794967.00,7383395542.00
15-10-2020,169.66,171.31,161.82,166.29,610733853.00,7230058556.00
16-10-2020,166.20,166.27,156.26,157.86,1000620564.00,6863734083.00
17-10-2020,157.59,164.39,156.61,161.71,485660032.00,7038208527.00
18-10-2020,161.78,165.17,159.99,162.62,462271656.00,7077886015.00
19-10-2020,162.56,162.57,150.69,151.06,605829750.00,6578558315.00
20-10-2020,151.06,153.90,136.09,138.78,963636313.00,6067834991.00
21-10-2020,138.78,152.24,137.21,139.37,1416384712.00,6080215444.00
22-10-2020,139.37,153.44,139.33,144.18,843840646.00,6383172176.00
23-10-2020,144.29,146.54,136.82,144.72,847674406.00,6433691763.00
24-10-2020,144.72,144.84,138.98,141.16,559797774.00,6284524943.00
25-10-2020,141.16,141.98,130.59,131.98,671324728.00,5908665835.00
26-10-2020,131.98,137.94,120.55,124.64,989162816.00,5633856916.00
27-10-2020,124.64,128.63,118.44,126.22,1063710586.00,5788301657.00
28-10-2020,126.22,126.89,103.48,110.55,1261310853.00,5035624935.00
29-10-2020,110.55,116.03,104.95,106.14,595322820.00,4854328135.00
30-10-2020,106.14,109.44,100.14,107.54,633506098.00,4902431413.00
31-10-2020,107.54,115.60,106.69,114.96,481213743.00,5263747296.00
01-11-2020,114.96,122.36,113.07,119.40,513161031.00,5465771274.00
02-11-2020,119.40,121.79,109.37,109.76,475155424.00,5037635644.00
03-11-2020,109.76,110.29,105.44,105.44,486745289.00,4822993726.00
04-11-2020,105.44,105.45,95.32,103.29,851616657.00,4769579120.00
05-11-2020,103.29,109.91,96.52,104.18,662088011.00,4783579146.00
06-11-2020,104.18,143.58,103.79,141.58,1671614843.00,6509939294.00
07-11-2020,141.58,183.57,136.48,150.33,3804561994.00,6897468424.00
08-11-2020,150.33,167.55,146.07,159.54,1918408385.00,7320477590.00
09-11-2020,159.54,161.96,145.17,150.03,1347185670.00,6886756860.00
10-11-2020,150.03,171.45,148.86,166.99,1195952774.00,7629689524.00
11-11-2020,166.99,169.51,147.07,149.25,1030927599.00,6825296895.00
12-11-2020,149.25,152.83,136.64,142.22,857704006.00,6497439489.00
13-11-2020,142.22,153.81,142.22,150.63,870323320.00,6947480516.00
14-11-2020,150.63,151.57,139.78,142.89,606335446.00,6559870686.00
15-11-2020,142.89,164.66,142.88,152.30,1387995082.00,6991945995.00
16-11-2020,152.30,175.80,148.80,167.84,1651471788.00,7717753007.00
17-11-2020,169.75,172.44,158.73,164.18,1270631979.00,7523705008.00
18-11-2020,164.18,164.46,149.44,157.02,1090714247.00,7239239434.00
19-11-2020,157.02,161.37,149.88,153.89,753983042.00,7078208115.00
20-11-2020,153.89,165.31,152.54,155.40,823581093.00,7128429216.00
21-11-2020,155.40,185.32,151.92,176.67,1504637297.00,8110604261.00
22-11-2020,176.67,178.27,152.33,159.04,1217458853.00,7319690482.00
23-11-2020,159.04,174.16,157.16,169.01,1148404513.00,7767298607.00
24-11-2020,169.07,182.44,159.16,167.74,1858825630.00,7748339318.00
25-11-2020,167.85,182.77,161.55,167.51,1839487863.00,7725783975.00
26-11-2020,167.25,169.10,128.56,140.51,2437905335.00,6461745343.00
27-11-2020,140.53,145.45,131.82,137.37,982562734.00,6312286370.00
28-11-2020,137.51,143.47,133.92,139.71,862238226.00,6426456213.00
29-11-2020,139.63,143.77,137.37,141.62,454093301.00,6517905417.00
30-11-2020,141.62,149.03,141.40,145.55,644585034.00,6729096832.00
01-12-2020,145.66,156.65,142.29,145.59,950686658.00,6766023711.00
02-12-2020,145.67,161.19,144.15,155.83,1167656955.00,7210014675.00
03-12-2020,155.95,164.12,153.60,155.30,1333748529.00,7158031740.00
04-12-2020,155.17,156.00,136.33,136.97,666922026.00,6348757968.00
05-12-2020,136.97,146.17,134.72,146.03,571996402.00,6755960034.00
06-12-2020,146.02,146.41,134.01,136.85,528931146.00,6330749970.00
07-12-2020,136.79,139.87,133.60,135.16,474189323.00,6252262588.00
08-12-2020,135.16,135.19,121.31,122.78,834353615.00,5686604751.00
09-12-2020,122.73,123.44,110.60,122.71,771254864.00,5669677036.00
10-12-2020,122.72,122.92,113.89,116.16,455305387.00,5375652593.00
11-12-2020,116.03,116.35,106.31,106.52,610553500.00,4931488890.00
12-12-2020,106.30,113.37,106.24,109.94,522452877.00,5085862199.00
13-12-2020,109.92,121.15,107.52,115.44,618616342.00,5340112164.00
14-12-2020,115.62,119.37,112.08,117.23,639481361.00,5458893741.00
15-12-2020,117.18,132.38,117.06,129.45,1434013277.00,6039077175.00
16-12-2020,129.41,131.58,118.40,131.28,1343876640.00,6107200652.00
17-12-2020,131.30,132.78,121.71,123.43,1138055218.00,5754057120.00
18-12-2020,123.46,125.49,120.37,125.04,579372362.00,5817183804.00
19-12-2020,125.08,129.86,122.50,122.82,669459887.00,5719931782.00
20-12-2020,122.98,123.99,112.43,115.07,669326253.00,5359749672.00
21-12-2020,115.09,119.33,110.04,114.00,613352351.00,5284735158.00
22-12-2020,113.83,116.19,108.93,110.46,818211345.00,5131307399.00
23-12-2020,110.46,111.97,80.50,89.03,1243485042.00,4161850200.00
24-12-2020,89.18,101.78,86.61,100.22,682055706.00,4684948915.00
25-12-2020,100.15,106.88,99.10,106.32,688471112.00,4951372188.00
26-12-2020,106.37,106.48,96.61,97.41,500102707.00,4536364573.00
27-12-2020,97.47,104.04,93.29,96.07,903785590.00,4463754145.00
28-12-2020,96.14,111.57,95.43,111.47,933962183.00,5203922016.00
29-12-2020,111.45,126.91,105.75,122.96,1938301438.00,5734620793.00
30-12-2020,122.62,123.43,111.96,112.38,929991220.00,5251273060.00
31-12-2020,112.39,113.27,104.49,110.38,934138501.00,5149802335.00
01-01-2021,110.30,135.93,109.74,134.64,1879222576.00,6267284464.00
02-01-2021,134.90,145.40,125.83,131.51,2314909294.00,6124555573.00
03-01-2021,131.56,172.86,131.56,158.00,4025440342.00,7358392316.00
04-01-2021,158.04,181.64,137.00,181.64,4381961513.00,8458422706.00
05-01-2021,182.07,182.92,151.91,157.84,3695067292.00,7342704571.00
06-01-2021,158.02,159.97,139.53,141.11,3677727149.00,6573693057.00
07-01-2021,141.65,191.24,141.47,174.27,11693304300.00,45452530278.00
08-01-2021,173.97,277.60,160.18,236.27,15160042843.00,61936017824.00
09-01-2021,236.54,268.77,215.61,248.41,6744071377.00,65060729325.00
10-01-2021,248.75,273.96,234.53,254.26,4605740371.00,66611237046.00
11-01-2021,253.89,257.82,190.90,228.50,6079590982.00,59712878466.00
12-01-2021,228.18,281.64,226.42,264.31,5402501983.00,69574538007.00
13-01-2021,265.40,265.43,239.66,257.10,4242109039.00,67313650852.00
14-01-2021,257.27,259.06,232.39,239.60,4337748107.00,62820266226.00
15-01-2021,239.77,251.03,218.44,237.79,3313319904.00,62215936788.00
16-01-2021,237.70,270.82,237.70,252.08,4977587017.00,66049038463.00
17-01-2021,251.19,290.12,242.77,279.28,6245912731.00,73128391414.00
18-01-2021,279.57,304.00,267.46,277.79,5164246579.00,72710673101.00
19-01-2021,277.54,294.95,264.08,266.56,3260426814.00,69808475671.00
20-01-2021,266.10,272.47,244.10,271.48,3417979597.00,71377490000.00
21-01-2021,271.34,272.26,217.60,218.17,3195955379.00,57104032213.00
22-01-2021,218.13,255.27,185.38,244.27,4622539141.00,63936267080.00
23-01-2021,243.89,262.60,242.05,255.80,2037009598.00,66993541997.00
24-01-2021,256.02,276.89,254.73,265.30,2390551888.00,69484681822.00
25-01-2021,265.31,290.04,251.68,269.99,5843754019.00,70734854241.00
26-01-2021,269.92,298.72,268.53,295.13,5751790687.00,77348889871.00
27-01-2021,295.23,295.23,258.01,269.56,2566432805.00,70482087127.00
28-01-2021,269.25,287.80,263.97,278.78,2294204455.00,73112474345.00
29-01-2021,281.66,283.80,265.64,279.58,3213195012.00,73252845794.00
30-01-2021,279.79,314.37,275.16,307.98,3891657598.00,80660086963.00
31-01-2021,308.93,349.01,304.06,310.90,5714166180.00,81420897467.00
01-02-2021,310.69,337.20,300.25,337.20,2869876143.00,88059785552.00
02-02-2021,337.36,394.02,327.59,384.10,7221040865.00,100873566471.00
03-02-2021,382.57,420.97,370.22,416.46,3601159841.00,109159829018.00
04-02-2021,417.61,476.35,408.58,469.01,7886868219.00,122619512480.00
05-02-2021,469.69,519.03,468.97,486.35,6779858746.00,127721972060.00
06-02-2021,486.76,494.90,415.90,444.80,7451010253.00,116491931640.00
07-02-2021,445.29,500.17,419.89,487.76,7675606486.00,127732702137.00
08-02-2021,487.90,587.83,472.49,574.93,11301741055.00,150294409998.00
09-02-2021,573.95,616.88,551.98,569.50,8827310332.00,149303998339.00
10-02-2021,569.63,660.55,554.52,660.53,8792236450.00,173106520177.00
11-02-2021,661.12,707.12,638.04,670.05,3902488033.00,175721161549.00
12-02-2021,670.01,720.34,660.48,671.25,6651827024.00,176088014848.00
13-02-2021,670.45,689.54,630.31,633.90,6636117122.00,166017762936.00
14-02-2021,634.66,669.31,621.36,634.40,6787293860.00,166140442390.00
15-02-2021,633.34,676.19,568.96,643.71,7974902361.00,168485162577.00
16-02-2021,643.64,652.17,581.84,605.21,5202779650.00,157859878044.00
17-02-2021,605.27,613.73,549.93,598.55,6560422000.00,157065630014.00
18-02-2021,599.30,674.27,599.30,652.03,5627457294.00,171209794675.00
19-02-2021,652.00,847.14,621.19,831.85,18962830675.00,218024297845.00
20-02-2021,832.75,855.14,712.34,725.90,10176401322.00,190062703946.00
21-02-2021,724.80,844.55,717.51,804.39,9996032381.00,210693738859.00
22-02-2021,803.49,1053.95,671.25,1047.37,41660682314.00,274700073342.00
23-02-2021,1044.96,1141.42,839.80,1100.32,35160523524.00,288476541586.00
24-02-2021,1101.21,1312.98,1075.73,1252.64,27175210876.00,328006539535.00
25-02-2021,1247.39,1280.66,1009.19,1010.66,26388669267.00,261958301594.00
26-02-2021,1014.31,1142.53,959.83,1000.02,21191033638.00,260322686098.00
27-02-2021,1001.03,1075.40,960.97,971.56,18225481660.00,254451281738.00
28-02-2021,972.04,1014.09,845.62,964.60,22115219659.00,252294020634.00
01-03-2021,966.01,1139.21,962.25,1096.41,22583588244.00,288649048166.00
02-03-2021,1097.24,1116.27,985.50,1022.88,13089721728.00,268014633991.00
03-03-2021,1023.22,1075.62,1008.82,1030.44,11272370665.00,270898689856.00
04-03-2021,1028.93,1040.96,933.58,957.90,8494612056.00,250416723149.00
05-03-2021,955.58,956.58,888.91,922.84,6653569220.00,241536299775.00
06-03-2021,919.88,971.15,870.94,954.02,8697663110.00,249857896853.00
07-03-2021,954.57,1024.31,931.33,1015.62,8602281328.00,265981834243.00
08-03-2021,1011.89,1015.08,960.28,997.46,8454542930.00,260709088530.00
09-03-2021,998.42,1091.09,976.64,1080.46,9889887167.00,289519791256.00
10-03-2021,1080.79,1105.86,1023.81,1034.69,7506915117.00,276009973171.00
11-03-2021,1033.87,1180.02,996.12,1161.67,16669521681.00,310472883666.00
12-03-2021,1163.75,1198.04,1025.36,1057.78,13459141908.00,282381284934.00
13-03-2021,1058.63,1119.01,1011.84,1112.79,10547410608.00,297268394719.00
14-03-2021,1112.26,1115.77,1045.18,1054.61,6558954812.00,281723259915.00
15-03-2021,1052.35,1075.61,992.66,1028.75,7458081000.00,275603130707.00
16-03-2021,1027.10,1036.04,959.06,987.87,8143756602.00,264011981498.00
17-03-2021,988.75,1030.77,952.47,1031.96,6866975461.00,275542947492.00
18-03-2021,1031.27,1071.55,1005.31,1034.10,5738423034.00,276061110970.00
19-03-2021,1034.29,1049.74,1012.48,1029.02,4993551427.00,275951974577.00
20-03-2021,1028.37,1085.05,1025.20,1029.55,4929658536.00,275362345341.00
21-03-2021,1030.00,1040.69,990.16,1037.83,4652904917.00,277691548331.00
22-03-2021,1039.14,1202.04,1029.84,1079.87,18899310565.00,288948453801.00
23-03-2021,1074.75,1104.07,1019.25,1031.45,7728864400.00,275129126336.00
24-03-2021,1030.40,1116.32,992.44,992.44,8627353143.00,265026094838.00
25-03-2021,991.66,995.08,916.41,945.79,8447110345.00,252799763851.00
26-03-2021,945.39,1072.53,898.35,1070.73,10891036410.00,286864121958.00
27-03-2021,1071.22,1217.42,1069.18,1195.98,16218985497.00,320601702128.00
28-03-2021,1193.89,1404.47,1184.15,1305.23,30871288031.00,349886092664.00
29-03-2021,1310.09,1380.65,1284.19,1371.54,15702882532.00,366354570530.00
30-03-2021,1374.20,1523.23,1374.20,1412.65,19205993830.00,375240878357.00
31-03-2021,1402.93,1449.58,1334.24,1424.93,15130591885.00,383425364633.00
01-04-2021,1421.30,1494.91,1380.81,1398.69,12717824302.00,374882902613.00
02-04-2021,1398.67,1454.65,1361.21,1453.60,9605187031.00,389312335171.00
03-04-2021,1452.59,1748.35,1452.07,1654.80,35444917157.00,443734934533.00
04-04-2021,1652.97,1876.19,1629.90,1765.53,31299182350.00,473662831495.00
05-04-2021,1755.81,1818.62,1671.25,1684.28,19377593265.00,452461053346.00
06-04-2021,1683.81,1862.54,1607.42,1833.88,23514514041.00,490651620210.00
07-04-2021,1847.72,2044.35,1713.49,1970.01,49735371031.00,522241274433.00
08-04-2021,1972.73,2091.51,1918.99,2015.24,28122955246.00,539885943178.00
09-04-2021,2011.65,2168.17,2005.54,2075.86,21057244167.00,555816727330.00
10-04-2021,2066.25,2111.71,1940.22,2005.85,20194600282.00,541617878558.00
11-04-2021,2003.36,2143.79,1911.46,2087.34,17407443816.00,563621831400.00
12-04-2021,2086.33,2237.88,2014.31,2138.16,23076883426.00,575330169218.00
13-04-2021,2140.33,2159.59,1991.82,2062.65,19361537150.00,555544024095.00
14-04-2021,2059.98,2066.20,1862.65,1986.33,25754697418.00,537457745255.00
15-04-2021,1983.46,2110.97,1918.99,2078.80,16606838348.00,563558145000.00
16-04-2021,2078.95,2108.41,1860.78,1893.71,17984357838.00,512464920820.00
17-04-2021,1891.61,1999.16,1871.29,1871.29,15040957056.00,505348930194.00
18-04-2021,1873.95,2453.33,1605.83,2408.62,86120988880.00,650288740151.00
19-04-2021,2411.35,2702.45,2241.13,2371.84,90902616850.00,637747851505.00
20-04-2021,2356.90,2442.96,2166.43,2397.03,59379226201.00,642345853986.00
21-04-2021,2390.35,2639.79,2276.12,2452.46,55012472458.00,662380959868.00
22-04-2021,2465.32,3076.60,2383.65,2919.55,123601591232.00,791886043199.00
23-04-2021,2921.01,3113.56,2373.29,2768.51,121065500433.00,749782412598.00
24-04-2021,2789.41,3259.23,2596.68,3049.97,82458507779.00,823045677742.00
25-04-2021,3058.07,3628.31,3033.11,3546.34,118578057212.00,957014418763.00
