Date,Open,High,Low,Close,Volume,Market Cap
27-07-2019,15122.87,15391.4,14109.69,14282.14,4.30905E+11,1.52931E+12
28-07-2019,14282.51,14605.44,13931.18,14546.53,3.79067E+11,1.55736E+12
29-07-2019,14542.2,14748.74,14376.64,14524.36,3.7782E+11,1.55861E+12
30-07-2019,14529.25,14705.7,14217.23,14492.27,3.77424E+11,1.55035E+12
31-07-2019,14490.19,15089.32,14486.44,15089.32,4.13301E+11,1.61257E+12
01-08-2019,15082.45,15100.07,14697.99,15095.69,4.11675E+11,1.61051E+12
02-08-2019,15100.96,15458.67,15046.6,15178.44,4.26894E+11,1.61812E+12
03-08-2019,15180.11,15648.8,15140.83,15500.21,3.96948E+11,1.66122E+12
04-08-2019,15506.52,15621.22,15221.67,15512.72,3.64953E+11,1.66277E+12
05-08-2019,15511.41,16650.15,15515.39,16667.21,5.40968E+11,1.7492E+12
06-08-2019,16669.38,16931.08,15856.04,16027.12,5.44229E+11,1.72445E+12
07-08-2019,16020.36,16317.9,15843.6,16113.32,4.97812E+11,1.72138E+12
08-08-2019,16122.39,16068.03,15260.06,15572.18,4.77833E+11,1.68643E+12
09-08-2019,15569.84,15601.37,14791.38,14953.55,4.90887E+11,1.59118E+12
10-08-2019,14956.48,15184.15,14477.87,14686.76,4.67794E+11,1.57544E+12
11-08-2019,14686.67,15387.6,14670.94,15352.32,4.57554E+11,1.64697E+12
12-08-2019,15349.69,15329.8,15036.61,15061.46,4.03132E+11,1.61062E+12
13-08-2019,15065.35,15068.33,14616.53,14836.61,4.23877E+11,1.59651E+12
14-08-2019,14829.14,14869.68,13346.21,13365.97,5.29208E+11,1.4237E+12
15-08-2019,13371.39,13531.99,12714.48,13462.85,5.87136E+11,1.44923E+12
16-08-2019,13473.01,13472.56,12836.55,13192.76,5.09506E+11,1.42177E+12
17-08-2019,13199.28,13282.62,12990.28,13210.38,3.9219E+11,1.41832E+12
18-08-2019,13221.29,14052.12,13068.42,13837.02,4.24653E+11,1.48577E+12
19-08-2019,13841.47,14598.36,13738.4,14574.93,4.3719E+11,1.55167E+12
20-08-2019,14554.93,14569.48,13987.8,14052.66,4.59901E+11,1.51511E+12
21-08-2019,14056.68,14085.51,13071.46,13353.11,5.55898E+11,1.43523E+12
22-08-2019,13356.65,13985.4,13101.77,13762.87,5.40796E+11,1.46864E+12
23-08-2019,13746.61,14037.7,13635.29,13984.87,4.78932E+11,1.50483E+12
24-08-2019,13982.39,13990.53,13476.42,13738.32,4.48891E+11,1.47643E+12
25-08-2019,13734.39,13801.07,13242.94,13361.36,4.18422E+11,1.44217E+12
26-08-2019,13353.72,13833.53,13353.72,13606.67,5.15453E+11,1.45221E+12
27-08-2019,13608.16,13609.15,13269.76,13415.98,4.35168E+11,1.45178E+12
28-08-2019,13414.47,13489.11,12363.6,12490.34,4.79112E+11,1.33758E+12
29-08-2019,12495.28,12497.99,11986.99,12152.69,5.1211E+11,1.30928E+12
30-08-2019,12150.72,12222.09,11977.33,12112.2,4.1412E+11,1.30165E+12
31-08-2019,12116,12505.99,12038.14,12372.97,4.18259E+11,1.33077E+12
01-09-2019,12372.15,12461,12162.16,12312.79,3.98501E+11,1.32445E+12
02-09-2019,12317.68,12967.3,12264.93,12836.02,4.66561E+11,1.37648E+12
03-09-2019,12836.76,13181.29,12723.4,12954.47,5.01122E+11,1.39001E+12
04-09-2019,12953.94,13019.85,12624.33,12668.38,4.28554E+11,1.36678E+12
05-09-2019,12666.47,12672.37,12338.38,12532,4.02344E+11,1.34964E+12
06-09-2019,12528.77,12743,12066.71,12182.46,4.88974E+11,1.3159E+12
07-09-2019,12182.39,12963.26,12145.75,12777.69,4.86817E+11,1.37553E+12
08-09-2019,12779.12,13115.61,12769.08,12999.51,4.63955E+11,1.39955E+12
09-09-2019,13000.01,13196.98,12695.09,13002.38,5.18455E+11,1.39815E+12
10-09-2019,13006.93,13211.43,12799.86,12921.22,4.51584E+11,1.3897E+12
11-09-2019,12924.98,13063.6,12637.45,12791.55,5.1438E+11,1.38344E+12
12-09-2019,12797.15,12919.88,12675.18,12905.68,4.17874E+11,1.39553E+12
13-09-2019,12902.79,12884.07,12683.85,12864.4,4.24569E+11,1.39106E+12
14-09-2019,12879.45,13385.52,12812.02,13361.27,4.6175E+11,1.4396E+12
15-09-2019,13358.63,13524.2,13243.48,13481.06,4.42015E+11,1.45267E+12
16-09-2019,13473.97,14209.41,13473.97,14144.67,5.85446E+11,1.50894E+12
17-09-2019,14144.79,15252.77,14134.01,14961.5,7.34282E+11,1.6135E+12
18-09-2019,14921.47,15443.5,14921.47,15047.99,6.59443E+11,1.63436E+12
19-09-2019,15037.61,15897.44,14582.9,15797.93,7.55988E+11,1.69824E+12
20-09-2019,15782.85,15820.56,15320.66,15526.47,5.73142E+11,1.67855E+12
21-09-2019,15515.6,15733.56,15309.3,15346.05,5.5137E+11,1.65491E+12
22-09-2019,15343.94,15386.64,14785.56,15062.17,5.56322E+11,1.62462E+12
23-09-2019,15074.12,15056.69,14281.79,14296.13,5.33626E+11,1.55079E+12
24-09-2019,14290.52,14395.77,11546.45,11930.5,8.32454E+11,1.28402E+12
25-09-2019,11932.12,12413.84,11728.18,12131.29,6.93119E+11,1.30852E+12
26-09-2019,12121.65,12184.11,11148.24,11832.88,5.57132E+11,1.27714E+12
27-09-2019,11827.53,12407.78,11510.76,12344.9,5.61336E+11,1.33816E+12
28-09-2019,12342.77,12420.35,12066.72,12308.98,4.87224E+11,1.33138E+12
29-09-2019,12311.79,12353.92,11799.05,12021.83,4.58104E+11,1.29775E+12
30-09-2019,12018.86,12707.2,11808.24,12707.2,5.3254E+11,1.3692E+12
01-10-2019,12731,13080.07,12507.93,12610.68,5.42296E+11,1.35274E+12
02-10-2019,12602.4,12865.89,12490.01,12857.84,4.50524E+11,1.38768E+12
03-10-2019,12857.36,12864.06,12256.39,12444.02,4.54047E+11,1.34631E+12
04-10-2019,12446.8,12647.74,12307.81,12534.96,4.43847E+11,1.35784E+12
05-10-2019,12532.22,12586.54,12257.61,12490.05,4.13421E+11,1.34928E+12
06-10-2019,12490.96,12561.8,12132.26,12257.05,4.1453E+11,1.32426E+12
07-10-2019,12248.63,12962.71,12148.46,12880.63,5.5558E+11,1.38664E+12
08-10-2019,12875.44,13085.27,12764.6,12963.58,5.30782E+11,1.39841E+12
09-10-2019,12964.63,13818.68,12848.69,13746.89,6.47256E+11,1.4879E+12
10-10-2019,13739.62,13773.45,13392.54,13605.92,5.95689E+11,1.47342E+12
11-10-2019,13615.95,13852.85,12907.07,12971.58,6.48034E+11,1.40116E+12
12-10-2019,12969.04,13236.96,12787.92,12847.73,5.32472E+11,1.38912E+12
13-10-2019,12850.2,13149.46,12811.53,12913.5,4.78393E+11,1.39889E+12
14-10-2019,12910.19,13334.61,12884.31,13320.4,5.1608E+11,1.43406E+12
15-10-2019,13321.55,13375.35,12835.54,12970.53,5.50843E+11,1.39796E+12
16-10-2019,12966.08,12989.31,12428.53,12561.08,5.49924E+11,1.36139E+12
17-10-2019,12553.47,12727.81,12464.09,12663.16,4.80798E+11,1.37453E+12
18-10-2019,12660.33,12674.02,12161.75,12342.83,5.38188E+11,1.33627E+12
19-10-2019,12344.83,12484.08,12242.88,12292.47,4.65746E+11,1.33024E+12
20-10-2019,12296.86,12563.02,12171.46,12469.96,4.83493E+11,1.35057E+12
21-10-2019,12469.28,12587.4,12288.87,12405.31,4.84196E+11,1.34506E+12
22-10-2019,12404.18,12444.52,12203.34,12206.48,4.95795E+11,1.32283E+12
23-10-2019,12203.79,12209.01,11144.91,11485.94,6.81868E+11,1.24567E+12
24-10-2019,11493.81,11648.81,11412.83,11515.52,5.16357E+11,1.24193E+12
25-10-2019,11517.03,12965.1,11502.91,12859.1,7.3556E+11,1.39592E+12
26-10-2019,12869.29,13880.57,12477.32,12739.55,9.79844E+11,1.3798E+12
27-10-2019,12746.43,13328.92,12587.02,13051.72,7.66201E+11,1.41378E+12
28-10-2019,13062.72,13309.47,12748.6,12922.5,7.37213E+11,1.40183E+12
29-10-2019,12923.03,13598.77,12901.39,13494.26,7.51508E+11,1.45899E+12
30-10-2019,13493.82,13538.37,12884.35,13084.03,7.43323E+11,1.41884E+12
31-10-2019,13091.5,13369.16,12790.62,13057.97,6.80649E+11,1.4124E+12
01-11-2019,13046.39,13050.82,12796.17,13007.59,6.49155E+11,1.41534E+12
02-11-2019,13011,13130.55,12924.71,12970.83,5.71861E+11,1.40969E+12
03-11-2019,12975.7,13048.3,12681.15,12865,6.17791E+11,1.39474E+12
04-11-2019,12857.52,13325.56,12852.06,13191.9,7.44143E+11,1.42496E+12
05-11-2019,13188.65,13550.14,13023.47,13397.53,7.09602E+11,1.45316E+12
06-11-2019,13384.03,13732.18,13352.96,13605.08,7.18798E+11,1.47057E+12
07-11-2019,13598.72,13633.65,13257.08,13355.17,6.44859E+11,1.44783E+12
08-11-2019,13351.46,13470.6,13023.78,13148.46,6.51983E+11,1.41974E+12
09-11-2019,13155.62,13264.6,13126.39,13206.8,5.1944E+11,1.43283E+12
10-11-2019,13200.7,13627.34,13182.39,13523.12,6.24747E+11,1.46745E+12
11-11-2019,13524.95,13575.89,13246.35,13275.22,5.62217E+11,1.43661E+12
12-11-2019,13280.6,13458.96,13204.01,13413.49,5.57675E+11,1.45127E+12
13-11-2019,13420.6,13659.5,13339.24,13583.15,5.27166E+11,1.46696E+12
14-11-2019,13584.14,13610.31,13316.68,13385.61,5.68024E+11,1.45683E+12
15-11-2019,13389.82,13403.72,12847.17,12931.63,6.34427E+11,1.41044E+12
